hex_id,human_km2
71,54.329771940129675
72,47.24654404072536
73,67.0282162114289
77,222.78760777044604
78,107.01089742501968
79,51.1142712276215
80,92.45824954150184
87,74.86163540154398
88,67.79941809370787
89,128.5619530047728
90,251.97913463705194
97,126.40245755546465
98,42.59669701958245
113,79.82151784718633
114,103.8292163565821
130,463.7523380048206
131,56.21411614229215
150,53.182539442732995
151,69.82396239646408
169,133.39581007340962
170,37.44974596767032
189,46.55819108805683
190,41.42353960859504
209,85.9845049885227
210,54.56700435830278
229,139.33767990923084
230,97.61932129838918
248,409.44280165892513
249,48.430761351896884
267,276.6667353737695
268,57.1453055004292
286,82.72142928370448
287,69.95077272601951
305,42.44657046213278
306,48.08647680701505
324,51.40936992078745
325,59.61546121200249
345,25.284381905335515
346,430.9515012950362
365,47.299624311081395
366,71.31406284224957
386,34.87074674289566
387,54.837679144931386
406,679.4845262721047
407,30.244191847479552
427,48.62140429218992
428,31.602269503532597
447,161.55285248684694
448,66.80701085048864
469,29.477798095188735
470,31.51240664521892
489,54.361936811517566
490,36.93934985788248
511,179.30363960636825
512,22.822256606799108
533,32.62469926099099
534,77.87946163984307
557,17.685934201862686
558,83.22741298676898
581,43.039662339422456
582,185.89676738145246
607,38.782432920615484
608,531.5221016576439
631,12.672594447470777
632,83.30409848773283
656,15.171463624828782
657,50.217915243699174
680,24.764340501715875
681,53.060720933672386
706,60.49513362476015
707,125.8772774156212
728,59.234016351510306
729,13.77381333953972
730,22.726716306830326
731,31.814960001953324
732,31.270676793372125
753,15.936306465739326
754,20.034961417128237
755,41.47104656053365
756,24.088366538092888
757,48.323830545593374
777,14.722303695635132
778,19.259239565471333
779,148.59124700989386
780,38.110823769718664
781,16.7201419302327
800,107.5159125753566
801,78.0995238055599
802,12.912532048967186
803,17.360607363853273
804,39.66894975051476
825,17.806334992695742
826,51.11319257722706
847,19.67753492345209
848,85.2054036105419
867,24.169470011141165
868,113.0342703828497
888,21.76558053720038
889,40.653822707121144
890,31.935323315265038
891,23.90207689550522
908,27.249004692619447
909,19.533574947654806
910,28.73511520869388
911,34.89913891157805
928,13.801000193272396
929,9.098198940085712
930,379.5653958136507
931,18.269907994818844
947,26.467686823332297
948,13.948931590541026
949,26.395641307880474
950,14.21956684183704
967,34.60087308048799
968,18.81272000849674
969,29.113334857884922
970,29.81567181444142
971,87.32941594436944
972,17.675060635560435
973,27.131402701419695
985,12.871476823636076
986,16.718922108924758
987,13.075213057798184
988,20.586334767470355
989,35.20881338399539
990,27.37649212799049
991,26.085252334554852
992,66.95106711770553
1005,7.001790667940776
1006,8.410842159952486
1007,20.90211112845852
1008,39.9573244074545
1009,13.56367616453339
1010,23.063854626877863
1011,233.9045478806576
1012,84.66480469730547
1024,38.682567459751866
1025,5.348617579741304
1026,23.779442904593346
1027,22.66043236899694
1028,41.12419966559167
1029,13.073041155062263
1030,21.116470289193412
1031,34.552580121182494
1044,28.198137160920016
1045,9.680209377851428
1046,14.928323534026205
1047,77.57933868866616
1048,11.423102473172724
1049,14.620221307959213
1050,76.21701235670506
1062,85.30102637985223
1063,13.916739282209283
1064,58.662156761891026
1065,17.165009840702535
1066,63.64450806914876
1067,59.27851855127454
1068,32.513480484317704
1081,18.151930068763512
1082,45.303328806466986
1083,13.083059145873452
1084,24.49905083529604
1085,22.606498632410258
1086,13.52098744833104
1087,23.641724624176913
1100,42.57606949539146
1101,21.775080344831522
1102,12.829950904028463
1103,10.010625941330916
1104,55.660055626513
1105,22.99459561519501
1106,123.11895601427159
1119,20.861929944086185
1120,17.40866350379096
1121,34.3735586954658
1122,60.70011443111238
1123,23.039518750548403
1124,61.14292643333222
1137,25.601362281466475
1138,14.852665266240377
1139,27.28487556310875
1140,23.405096308559404
1141,22.348052424036002
1142,110.93591177358287
1143,460.2125090450968
1156,29.44952091459674
1157,20.667256011344364
1158,49.74418467764673
1159,371.6645047159508
1160,138.5399078544234
1161,435.5117853616773
1174,70.56392868221226
1175,43.177708951319254
1176,19.416546387513428
1177,54.88515233581578
1178,354.5297867131168
1179,578.9785679839855
1180,93.63277049402726
1193,59.701791094744785
1194,42.06089801538128
1195,114.430272237623
1196,319.72273634350785
1197,47.743952241758876
1198,93.38935481225893
1211,35.099357568400286
1212,85.59234226914994
1213,155.7233771883627
1214,27.499978463898536
1215,33.833481735964455
1216,96.81740504247719
1217,43.55071962587005
1231,57.75749686177818
1232,45.369285471431056
1233,64.52401529448866
1234,65.61753328981771
1235,67.05754715303776
1236,130.2622940860819
1248,83.92905341616802
1249,122.49393793476031
1250,73.58220827710478
1251,51.15264596031794
1252,24.03521803574214
1253,366.2162154548374
1265,440.05029803141497
1266,62.63020473731735
1267,137.0380388750086
1268,39.80390823866549
1269,80.24053538744599
1280,44.747887259063106
1281,112.50822250581199
1282,80.66515992226593
1283,54.2861331128279
1284,101.54318975685626
1285,215.08362353011313
1292,100.71362765618393
1293,207.30803009324958
1294,72.0513047116394
1295,54.10312636690496
1296,61.510828639668006
1302,6.959603165128719
1303,697.0541803747684
1304,284.7404438596196
1305,142.17088300843173
1306,125.40434450649947
1307,57.834001696478424
1311,245.69074417797594
1312,90.2246024915662
1313,158.15497942894802
1314,491.0279443053497
1315,96.68210010936271
1318,315.9518512311833
1319,187.53792260611326
1320,220.8557944951265
1321,318.50582597006644
1322,17.626400590968494
1324,2723.44355689604
1325,110.94212888779937
1328,255.01489250411413
1329,75.76311434878994
1331,153.07353588334257
936,84.47498182958222
937,285.741793798905
938,102.89888245311744
939,48.18771348096075
940,11.779548218254918
956,140.41765185396264
957,103.61926340828853
958,36.18555419860935
959,45.87297820936022
960,28.269470338481078
974,8.772251714485607
975,442.2447349964086
976,79.2683529201958
977,74.11635519304463
978,33.411566172425786
979,64.84526659704514
993,3.296215159439835
994,121.62145153536073
995,128.4501906257601
996,135.78105617398154
997,84.12955949216068
998,48.43498142927453
1013,44.45566262284317
1014,297.5171481724606
1015,192.92145975589474
1016,164.04350690551377
1017,287.0728016104297
1018,217.7123542447485
1032,126.35015651485189
1033,93.29940055186212
1034,468.81485020013884
1035,84.87086162456518
1036,98.36208808363905
1037,182.67856246447798
1051,416.0721517744748
1052,239.90330439163293
1053,72.13350424353656
1054,31.29151736775151
1055,75.11928419071484
1056,56.50773649187673
1069,424.54245266094347
1070,228.79176716443374
1071,82.50727974820244
1072,32.56016475142657
1073,22.595766868051683
1074,112.3163970018226
1088,1123.232058115371
1089,620.35531356274
1090,77.13152697989254
1091,13.295498644627033
1092,5.24998945295662
1093,5.407158335404196
1094,89.51959661912456
1107,2794.549748033884
1108,189.28872467591518
1109,19.731138070625033
1110,6.464591228489031
1111,10.659647082178711
1112,87.55090464289194
1125,719.4277078442042
1126,255.03150883176122
1127,39.03536027041962
1128,5.249322011578525
1129,7.010578012186051
1130,50.90598219806325
1131,848.5166363306546
1144,116.6751748987627
1145,46.83978949656621
1146,33.88397980202179
1147,21.06281893123763
1148,6.62371493215538
1149,229.08027236931036
1162,1060.6883824657639
1163,90.25553055884154
1164,106.17381175697457
1165,33.030061426443616
1166,91.10715338188469
1167,9.106434203324559
1168,152.29117285889666
1181,180.43530885465066
1182,41.725346718200576
1183,53.26385727291907
1184,13.399420818792594
1185,26.063692362140888
1186,17.74747376495635
1199,466.2208356871344
1200,117.62079635212027
1201,10.41982989947642
1202,31.89378885069498
1203,51.48122181270911
1204,0.7478999299163908
1205,36.097613729711654
1218,69.71393213009375
1219,73.43707808662403
1220,22.65480310014117
1221,4.608411445362661
1222,7.081262107878351
1223,2.262147294406106
1224,4.374941878620086
1237,97.59907724567896
1238,193.94982354658677
1239,5.890811187303956
1240,3.9385630012817265
1241,23.16457891363025
1242,61.15626373067395
1243,25.57814616097342
1254,158.29650124372603
1255,59.4358851180167
1256,11.113883634318718
1257,22.43566367933564
1258,13.50722713064005
1259,2.5114242977818804
1270,0.633861413397207
1271,259.3353291081098
1272,12.065678631208163
1273,3.3712896258468734
1274,3.4721883550196937
1275,5.292540603566345
1276,7.225603673888591
1286,528.8681155649058
1287,13.271228292937094
1288,4.20670954459259
1289,2.6944396026490964
1297,137.25056346457245
1298,110.21041977002879
1299,6.3586780353258785
1300,0.9966579297512078
1301,0.36035905514612115
1308,1802.649298425927
1309,24.44001591370002
1316,1085.411999086264
1317,12.585739511605462
1323,17.355288692550758
1326,1014.2640015808639
1327,8.589510679730159
1330,0.2230721041837698
1,39.93820219884022
2,69.80797789222288
3,127.23532558467156
4,0.20625838454769338
5,115.90177475094511
6,146.1419292054045
7,287.43251784728324
8,125.05707982208351
9,544.4115961915568
10,127.50688552274086
11,76.75203650620156
12,151.41791419876745
13,182.51992638359485
14,95.89577441816682
15,128.18427045670856
16,280.5507678841502
17,47.38479933967741
18,112.90093754556233
19,91.17983737063761
20,48.953953490963926
21,49.696168003752256
22,71.44337643503319
23,55.16118781411144
24,72.7200513049128
25,36.911556503303494
26,126.70312923539053
27,368.9222143266141
28,27.430008825318833
29,23.162416088219775
30,233.61182481761355
31,46.71098046727113
32,210.4776178939775
33,56.67334463092918
34,32.38089499013603
35,122.33484191071712
36,205.70314906133035
37,167.43393847752154
38,26.734842349924
39,50.140438897340765
40,128.50119922531337
41,53.53754783205317
42,205.31947817942043
43,53.54062134500261
44,24.003160713110706
45,72.08049951332977
46,134.72009337187953
47,120.47322887065805
48,51.03081994509343
49,98.04380527398713
50,115.27570039799159
55,154.9244139665723
67,288.5135132132739
81,62.1240377100582
752,23.167231001625733
799,48.00423188647737
822,40.026204258746304
823,20.382610781736805
824,18.118226290655446
843,138.5289114951447
844,23.771310285748285
845,42.322963408496975
846,10.91463234268814
864,15.902033014576325
865,13.935160487419187
866,12.485495890413873
884,17.15183677683697
885,29.3798339015752
886,16.10482598055445
887,13.743166172754776
905,21.48333253776164
906,13.01233551531157
907,16.15916852841294
924,67.98061902054602
925,62.624799315855626
926,14.539151448540586
927,13.642608680303987
944,30.793330469422024
945,106.52817072963447
946,24.231636171344043
963,49.66764905124409
964,15.924670570229134
965,109.57868968310446
966,12.988844608194078
982,31.839941781518736
983,50.28206381751444
984,23.44123600628199
1001,141.15126539800835
1002,33.627746110196085
1003,97.86314403374944
1004,22.6423522464714
1021,210.353156156102
1022,187.74484372420645
1023,115.08376752291454
1040,70.93032142912676
1041,73.63998461282883
1042,55.72867149207781
1043,540.02902473851
1059,76.87744177017524
1060,59.450794788134594
1061,57.963768650879395
1077,151.0958105145194
1078,43.89655297779043
1079,33.012646897347416
1080,96.5506133894803
1097,35.26032170459075
1098,122.08329973610364
1099,137.26495558995742
1115,64.75163178955566
1116,23.933139055457325
1117,37.29714685398422
1118,46.734273894269656
1134,100.12974530415038
1135,23.88948485586445
1136,36.463680257439634
1152,126.89041535077943
1153,49.10272925441413
1154,28.441383928255792
1155,343.64613237085945
1171,211.56899060799088
1172,23.584037283444943
1173,37.95680606147578
1189,449.87369483123604
1190,49.53540033893322
1191,65.99403863396256
1192,55.413961093077916
1208,327.4373701131471
1209,57.28929715873273
1210,41.7302619761274
1227,253.42176570346163
1228,1289.6738993343474
1229,34.43650885585407
1230,34.11204673379331
1246,105.80826482349468
1247,129.23952740592208
1262,28.671232023875792
1263,94.5561648136005
1264,65.06959577703672
1279,67.25621814512324
1291,26.062704028157768
331,0
372,0
455,0.2615661919116974
497,0.27000525030094774
519,0.5487690700139176
543,5.017242149543292
567,35.067750842510556
592,0.5464247263102818
593,7.019743898200454
617,5.478283120862878
642,23.501270311622537
666,10.81593840274477
691,5.175665133853639
692,87.1990073923236
717,92.12276154029982
718,144.25602016321739
719,66.84582994782635
720,18.583769044387992
721,10.59292218639167
722,13.57489320219096
723,26.16811838284838
724,11.278023960910325
742,562.6436928632487
743,52.78167624888533
744,83.98865690684632
745,6.496629013724184
746,33.38925872942973
747,21.696948359851454
748,8.072592554393678
749,16.071404048206062
766,116.69975362387558
767,303.1808506826409
768,194.26413839557765
769,48.29229611163939
770,8.910707580785822
771,26.739785674488406
772,4.802000473836466
773,19.2465817909509
790,0
791,319.9545954621199
792,47.49910114050214
793,27.558714652919903
794,15.585208565717716
795,18.18538552101036
796,12.850034053180526
813,264.39699337054657
814,137.63144657587492
815,11.680183034262296
816,5.867047556725499
817,38.12800998486199
818,11.474443756471379
835,237.42343209783522
836,127.38165500188173
837,15.123446445478793
838,14.394352839704721
839,7.2184471851881185
840,27.252068617016832
856,214.09192601877317
857,35.411959338763296
858,6.570440763209024
859,37.81909050274285
860,10.294760803537368
876,1635.1786972506447
877,580.6881061156058
878,35.70236991279485
879,4.52188986007826
880,20.289869842293157
881,94.2756658118656
897,860.9731643880966
898,47.185274268620276
899,34.2831001625987
900,4.157818620919333
901,54.27886478820419
917,308.4016799050524
918,173.25949043463288
919,39.315647693669135
920,10.332934001632651
921,57.644578248952435
725,11.211729203853636
726,19.51553446531862
727,20.606291639768646
750,8.500880794379214
751,106.31222317070217
774,7.961484574463466
775,161.9299280993084
776,94.65227783072079
797,111.06276434956912
798,600.1612324737787
819,51.490982282370396
820,72.96104253348462
821,72.59696797590748
841,10.939140446935623
842,89.21220034069276
861,9.756209911525621
862,24.876463819118474
863,18.820593564133365
882,27.926346681772394
883,24.53658519057563
902,27.195936608563542
903,58.030702918787604
904,179.1360063877952
922,87.63060199934263
923,56.49652184911555
941,148.0838550728329
942,144.08715863294677
943,69.35704779365072
961,686.0183125747495
962,73.01137782140361
980,124.71277756828603
981,105.17808006634182
999,239.26844488052606
1000,813.9976584456825
1019,1003.0777012863124
1020,261.38653811950707
1038,140.41954948399686
1039,1612.3863946945955
1057,263.7226629756812
1058,76.27349687505163
1075,103.35769794000196
1076,148.5248957734022
1095,252.97667933957288
1096,122.09053282045073
1113,205.75530345975264
1114,59.23295303329633
1132,94.89060134378929
1133,57.31047534748382
1150,61.91281805492325
1151,161.6941999665994
1169,368.8606333437919
1170,506.2322626641845
1187,111.52544621912077
1188,133.61496265527356
1206,114.50456986478319
1207,114.72241347010885
1225,28.33626952797528
1226,52.623698508796636
1244,37.70555793255272
1245,95.204923151967
1260,13.91131273837579
1261,14.228562216395932
1277,42.66330553441086
1278,24.461383705802596
1290,8.404807071920732
1310,0
